adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,3000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,821,tt0055031,en,Judgment at Nuremberg,"In 1947, four German judges who served on the bench during the Nazi regime face a military tribunal to answer charges of crimes against humanity. Chief Justice Haywood hears evidence and testimony not only from lead defendant Ernst Janning and his defense attorney Hans Rolfe, but also from the widow of a Nazi general, an idealistic U.S. Army captain and reluctant witness Irene Wallner.",9.697105,/iu7VMhBma5S94M3wh0fR8cmwgUf.jpg,"[{'name': 'United Artists', 'id': 60}, {'name': 'Roxlom Films', 'id': 526}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1961-12-01,10000000.0,186.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The event the world will never forget,Judgment at Nuremberg,False,7.6,161.0
False,,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,12531,tt0115561,fr,L'Appartement,"A stylish suspense thriller that confounds the audience while presenting them with an extraordinary and elusive mystery. Max is a former playboy who has decided to settle down by marrying his current love, Muriel. However, during a business trip, Max catches a glimpse of the great lost love of his life, reviving his wanderlust and sending him off on a chase of the elusive Lisa, whom he had overheard suggesting to a friend that her lover, Daniel, had killed someone for her. Soon, Max is trying to unravel the mystery behind the suspicious death of Daniel's wife, which he hopes will lead him closer to Lisa.",6.228174,/1sqrQdQTn8jKLhUcPKfRVj639zA.jpg,"[{'name': 'Cecchi Gori Group Tiger Cinematografica', 'id': 371}, {'name': 'IMA Productions', 'id': 4790}, {'name': 'La Sept Cinéma', 'id': 16366}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1996-07-27,0.0,116.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,,The Apartment,False,6.5,37.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",,25237,tt0091251,ru,Иди и смотри,"The invasion of a village in Byelorussia by German forces sends young Florya into the forest to join the weary Resistance fighters, against his family's wishes. There he meets a girl, Glasha, who accompanies him back to his village. On returning home, Florya finds his family and fellow peasants massacred. His continued survival amidst the brutal debris of war becomes increasingly nightmarish, a battle between despair and hope.",12.643242,/oBR0fDwrtScFfecTPAg10potlzQ.jpg,"[{'name': 'Mosfilm', 'id': 5120}, {'name': 'Belarusfilm', 'id': 12617}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",1985-07-01,0.0,142.0,"[{'iso_639_1': 'be', 'name': 'беларуская мова'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Come and See,False,8.1,174.0
False,"{'id': 2883, 'name': 'Kill Bill Collection', 'poster_path': '/tf1nUtw3LJGUGv1EFFi23iz6ngr.jpg', 'backdrop_path': '/oCLKNACMNrEf4T1EP6BpMXDl5m1.jpg'}",30000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",http://www.miramax.com/movie/kill-bill-volume-1/,24,tt0266697,en,Kill Bill: Vol. 1,"An assassin is shot at the altar by her ruthless employer, Bill and other members of their assassination circle – but 'The Bride' lives to plot her vengeance. Setting out for some payback, she makes a death list and hunts down those who wronged her, saving Bill for last.",25.261865,/97fNAi62HawGjWru7PvVmF7RAbU.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'A Band Apart', 'id': 59}, {'name': 'Super Cool ManChu', 'id': 39121}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-10-10,180949000.0,111.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,Go for the kill.,Kill Bill: Vol. 1,False,7.7,5091.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,780,tt0019254,fr,La passion de Jeanne d'Arc,"A classic of the silent age, this film tells the story of the doomed but ultimately canonized 15th-century teenage warrior. On trial for claiming she'd spoken to God, Jeanne d'Arc is subjected to inhumane treatment and scare tactics at the hands of church court officials. Initially bullied into changing her story, Jeanne eventually opts for what she sees as the truth. Her punishment, a famously brutal execution, earns her perpetual martyrdom.",8.903953,/5HL0dEJfd7PF0eRiKz8BiNfe8Tf.jpg,"[{'name': 'Société générale des films', 'id': 1237}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1928-04-21,0.0,110.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,An Immortal Screen Classic that will live Forever!,The Passion of Joan of Arc,False,8.2,159.0
False,"{'id': 119, 'name': 'The Lord of the Rings Collection', 'poster_path': '/p4UokEk2XnjjRTdXGe6DLYXlbI1.jpg', 'backdrop_path': '/bccR2CGTWVVSZAG0yqmy3DIvhTX.jpg'}",94000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",http://www.lordoftherings.net,122,tt0167260,en,The Lord of the Rings: The Return of the King,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam bring the ring closer to the heart of Mordor, the dark lord's realm.",29.324358,/uexxR7Kw1qYbZk0RYaF9Rx5ykbj.jpg,"[{'name': 'WingNut Films', 'id': 11}, {'name': 'New Line Cinema', 'id': 12}]","[{'iso_3166_1': 'NZ', 'name': 'New Zealand'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-12-01,1118888979.0,201.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The eye of the enemy is moving.,The Lord of the Rings: The Return of the King,False,8.1,8226.0
False,,20000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.eternalsunshine.com,38,tt0338013,en,Eternal Sunshine of the Spotless Mind,"Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.",12.906327,/7y3eYvTsGjxPYDtSnumCLIMDkrV.jpg,"[{'name': 'Anonymous Content', 'id': 10039}, {'name': 'This Is That Productions', 'id': 10059}, {'name': 'Focus Features', 'id': 10146}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-03-19,72258126.0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You can erase someone from your mind. Getting them out of your heart is another story.,Eternal Sunshine of the Spotless Mind,False,7.9,3758.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",,204,tt0046268,fr,Le salaire de la peur,"In the South American jungle, supplies of nitroglycerine are needed at a remote oil field. The oil company pays four men to deliver the supplies in two trucks. A tense rivalry develops between the two sets of drivers on the rough remote roads where the slightest jolt can result in death.",7.643793,/3IGuAr1xsErR4XqmHZcfyQ4f8KY.jpg,"[{'name': 'Véra Films', 'id': 141}, {'name': 'Fono Roma', 'id': 144}, {'name': 'Filmsonor', 'id': 534}, {'name': 'Compagnie Industrielle et Commerciale Cinématographique (CICC)', 'id': 11788}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1953-04-22,0.0,147.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Dynamic Tremendous Shattering,The Wages of Fear,False,7.9,176.0
False,,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,12493,tt0057565,ja,天国と地獄,An executive of a shoe company becomes a victim of extortion when his chauffeur's son is kidnapped and held for ransom.,8.815184,/tgNjemQPG96uIezpiUiXFcer5ga.jpg,"[{'name': 'Toho Company', 'id': 882}, {'name': 'Kurosawa Production Co.', 'id': 2680}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1963-03-01,0.0,142.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,"From Akira Kurosawa, director of ""Yojimbo"" and ""Sanjuro"" comes a tense, taut film of a modern ""perfect crime"" with more excitement than even Hitchcock could create.",High and Low,False,8.2,123.0
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,20289,tt0102820,en,Rush,"Undercover cop Jim Raynor (Jason Patric) is a seasoned veteran. His partner, Kristen Cates (Jennifer Jason Leigh), is lacking in experience, but he thinks she's tough enough to work his next case with him: a deep cover assignment to bring down the notoriously hard-to-capture drug lord Gaines (Gregg Allman). While their relationship turns romantic during the assignment, they also turn into junkies, and will have to battle their own addictions if they want to bring down Gaines once and for all.",10.584954,/1euLGu3gg3eHmnhBZXAFN2x1pFG.jpg,"[{'name': 'The Zanuck Company', 'id': 80}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1991-12-22,0.0,120.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,How far do they go before they've gone too far?,Rush,False,6.9,43.0
False,"{'id': 123800, 'name': 'Before... Collection', 'poster_path': '/giaxAC74fht0LVQ4WKVoDzLM2Iy.jpg', 'backdrop_path': '/wtNugZq8ZzBYwPIh3VoNUJdkBWG.jpg'}",2700000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.warnerbros.com/?site=beforesunset#/page=movies&pid=f-57b53b9e/BEFORE_SUNSET&asset=059437/Before_Sunset_-_Trailer_1A&type=video/,80,tt0381681,en,Before Sunset,Nine years ago two strangers met by chance and spent a night in Vienna that ended before sunrise. They are about to meet for the first time since. Now they have one afternoon to find out if they belong together.,7.048957,/gycdE1ARByGQcK4fYR2mgpU6OO.jpg,"[{'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Detour Film Production', 'id': 98}, {'name': 'Warner Independent Pictures (WIP)', 'id': 11509}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-02-10,15992615.0,80.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,What if you had a second chance with the one that got away?,Before Sunset,False,7.6,734.0
False,"{'id': 468222, 'name': 'The Incredibles Collection', 'poster_path': '/p5E9owiVpQqAoSEl1VpcC4i5z8Q.jpg', 'backdrop_path': '/9eDW2dVhnzPS2HvaRdK2OlAGaLq.jpg'}",92000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",http://disney.go.com/disneyvideos/animatedfilms/incredibles/main.html,9806,tt0317705,en,The Incredibles,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.",22.220214,/huGDgQRB24IzkJLNqe5zq1pdvEE.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Pixar Animation Studios', 'id': 3}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-11-05,631442092.0,115.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,"No gut, no glory",The Incredibles,False,7.4,5290.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,877,tt0023427,en,Scarface,"Big Louis Costillo, last of the old-style gang leaders is slain, and his former bodyguard Tony Camonte is taken into custody. Since Costillo's body has never been found, the police have to release him, though they strongly suspect Johnny Lovo paid Tony to remove Big Louis. Tony begins taking over the rackets in town with violent enforcement, and he becomes a threat to Johnny and the other bosses unless they work for Tony. Meanwhile, Tony's sister wants to be more independent, but finds it difficult to escape from her brother's overprotective grasp. The dissatisfaction of the other bosses and the relentless pursuit of the police push Tony towards a major confrontation.",4.854436,/ai9WOjgNRXo42D0GJIIdi7toZ5x.jpg,"[{'name': 'United Artists', 'id': 60}, {'name': 'The Caddo Company', 'id': 13866}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1932-04-09,600000.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,The rise and fall of a power hungry mobster.,Scarface,False,7.5,88.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,14537,tt0056058,ja,切腹,"Peace in 17th-century Japan causes the Shogunate's breakup of warrior clans, throwing thousands of samurai out of work and into poverty. An honorable end to such fate under the samurai code is ritual suicide, or hara-kiri.",9.286966,/99EyyBq5dXEvY37jF7EyERhQcFe.jpg,"[{'name': 'Shôchiku Eiga', 'id': 5070}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1962-09-15,0.0,135.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,The world has never understood why the Japanese prefer death to dishonor! Winner of Prix Special du Jury at Cannes 1963 provides the answer!!,Harakiri,False,8.2,136.0
False,,800000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}]",,17295,tt0058946,it,La battaglia di Algeri,Tracing the struggle of the Algerian Front de Liberation Nationale to gain freedom from French colonial rule as seen through the eyes of Ali from his start as a petty thief to his rise to prominence in the organisation and capture by the French in 1957. The film traces the rebels' struggle and the increasingly extreme measures taken by the French government to quell the revolt.,11.322173,/zsNc43QfSqeMBW186o9Fozfmkst.jpg,"[{'name': 'Igor Film', 'id': 3280}, {'name': 'Casbah Film', 'id': 10207}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'DZ', 'name': 'Algeria'}]",1966-09-08,921548.0,121.0,"[{'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,The Revolt that Stirred the World!,The Battle of Algiers,False,7.8,167.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,22998,tt0086450,en,To Be or Not to Be,"A bad Polish actor is just trying to make a living when Poland is invaded by the Germans in World War II. His wife has the habit of entertaining young polish officers while he's on stage, which is also a source of depression to him. When one of her officers comes back on a Secret Mission, the actor takes charge and comes up with a plan for them to escape. remake of Ernst Lubitsch's 1942 black comedy with the same name.",8.378174,/hw5RFiojMJu2Qa1Gj6WeupVojqx.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Brooksfilms', 'id': 5612}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1983-12-16,13030214.0,107.0,"[{'iso_639_1': 'pl', 'name': 'Polski'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,That is the movie!,To Be or Not to Be,False,7.0,49.0
False,"{'id': 108043, 'name': 'Hamilton Collection', 'poster_path': '/ipx8qvXFmE7yzS2QBl77SvUIF7p.jpg', 'backdrop_path': '/5ncxmwqLvz7CjipQioIkG9nLhip.jpg'}",0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,17629,tt0119249,sv,Hamilton,Swedish agents Carl Hamilton and Åke Stålhandske are ordered to stop Russian smugglers.,2.526907,/wy9DNYO3wGj3pu5LN8A2dlfwSD.jpg,"[{'name': 'Moviola Film och Television AB', 'id': 6782}, {'name': 'TV4 Sweden AB', 'id': 8267}, {'name': 'Yellow Cottage', 'id': 17809}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'MA', 'name': 'Morocco'}, {'iso_3166_1': 'NO', 'name': 'Norway'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",1998-01-30,0.0,122.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,Hamilton,False,6.0,16.0
False,"{'id': 4563, 'name': 'The Vengeance Collection', 'poster_path': '/ilyS5xmHzMtTq4ngVRNKvZEbSRo.jpg', 'backdrop_path': '/t5zZZOvXK8m5z1omMdEEWcL6ywl.jpg'}",3000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 28, 'name': 'Action'}]",,670,tt0364569,ko,올드보이,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.",10.616859,/rIZX6X0MIHYEebk6W4LABT9VP2c.jpg,"[{'name': 'Egg Films', 'id': 398}, {'name': 'Show East', 'id': 399}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2003-01-01,14980005.0,120.0,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,"15 years of imprisonment, five days of vengeance",Oldboy,False,8.0,2000.0
